   "t"	"air_fuel_ratio"	"speed"	"map"	"ego"	"throttle"	"fuel"
   4.8899999999999997e+00	   1.4455323998130789e+01	   3.0000000000000000e+02	   6.8113056956677465e-01	   7.6086141867191803e-01	   1.4449999999999999e+01	   1.3150074481964111e+00
   4.9000000000000004e+00	   1.4465394207845856e+01	   3.0000000000000000e+02	   6.8432143294927872e-01	   7.4589671814267766e-01	   1.4500000000000002e+01	   1.3183927536010742e+00
   4.9100000000000001e+00	   1.4475617371860549e+01	   3.0000000000000000e+02	   6.8748263476185290e-01	   7.3008640977414307e-01	   1.4550000000000001e+01	   1.3218196630477905e+00
   4.9199999999999999e+00	   1.4485953707430532e+01	   3.0000000000000000e+02	   6.9061414099862539e-01	   7.1348496275197215e-01	   1.4600000000000000e+01	   1.3252620697021484e+00
   4.9299999999999997e+00	   1.4496373594756321e+01	   3.0000000000000000e+02	   6.9371593458908365e-01	   6.9614582155257620e-01	   1.4649999999999999e+01	   1.3287007808685303e+00
   4.9400000000000004e+00	   1.4506854940526459e+01	   3.0000000000000000e+02	   6.9678801465386808e-01	   6.7812327793979310e-01	   1.4700000000000003e+01	   1.3321220874786377e+00
   4.9500000000000002e+00	   1.4517381106766456e+01	   3.0000000000000000e+02	   6.9983039578426887e-01	   6.5947401780040349e-01	   1.4750000000000000e+01	   1.3355150222778320e+00
   4.9600000000000000e+00	   1.4527939817606381e+01	   3.0000000000000000e+02	   7.0284310734408628e-01	   6.4025738891355888e-01	   1.4800000000000001e+01	   1.3388572931289673e+00
   4.9699999999999998e+00	   1.4538526728043436e+01	   3.0000000000000000e+02	   7.0582619279268821e-01	   6.2052711931861804e-01	   1.4849999999999998e+01	   1.3421576023101807e+00
   4.9800000000000004e+00	   1.4549134973218308e+01	   3.0000000000000000e+02	   7.0877970902827503e-01	   6.0034917460466697e-01	   1.4900000000000002e+01	   1.3454135656356812e+00
   4.9900000000000002e+00	   1.4559758894730102e+01	   3.0000000000000000e+02	   7.1170372575049867e-01	   5.7979425370588233e-01	   1.4950000000000001e+01	   1.3486219644546509e+00
   5.0000000000000000e+00	   1.4570394273811353e+01	   3.0000000000000000e+02	   7.1459832484171293e-01	   5.5893620281822043e-01	   1.5000000000000000e+01	   1.3517810106277466e+00
   5.0099999999999998e+00	   1.4581037816007344e+01	   3.0000000000000000e+02	   7.1746359976623408e-01	   5.3785180827100199e-01	   1.5049999999999999e+01	   1.3548893928527832e+00
   5.0200000000000005e+00	   1.4591686965678450e+01	   3.0000000000000000e+02	   7.2029965498709114e-01	   5.1661994351173712e-01	   1.5100000000000001e+01	   1.3579465150833130e+00
   5.0300000000000002e+00	   1.4602339649555635e+01	   3.0000000000000000e+02	   7.2310660539981553e-01	   4.9532083749352462e-01	   1.5150000000000002e+01	   1.3609521389007568e+00
   5.0400000000000000e+00	   1.4612994145748772e+01	   3.0000000000000000e+02	   7.2588457578289478e-01	   4.7403508626129615e-01	   1.5199999999999999e+01	   1.3784770965576172e+00
   5.0499999999999998e+00	   1.4618971304887001e+01	   3.0000000000000000e+02	   7.2863370026455632e-01	   4.6213005453478478e-01	   1.5250000000000000e+01	   1.3926479816436768e+00
   5.0600000000000005e+00	   1.4621546981126766e+01	   3.0000000000000000e+02	   7.3135412180560377e-01	   4.5701242743519183e-01	   1.5300000000000002e+01	   1.4043216705322266e+00
   5.0700000000000003e+00	   1.4621638015988740e+01	   3.0000000000000000e+02	   7.3404599169805107e-01	   4.5683170918640292e-01	   1.5350000000000001e+01	   1.4141330718994141e+00
   5.0800000000000001e+00	   1.4619908003332586e+01	   3.0000000000000000e+02	   7.3670946907933665e-01	   4.6026794159050366e-01	   1.5400000000000000e+01	   1.4225528240203857e+00
   5.0899999999999999e+00	   1.4616839750592902e+01	   3.0000000000000000e+02	   7.3934472046190747e-01	   4.6637134381067696e-01	   1.5449999999999999e+01	   1.4299293756484985e+00
   5.1000000000000005e+00	   1.4612786019830072e+01	   3.0000000000000000e+02	   7.4195191927798465e-01	   4.7445023344110099e-01	   1.5500000000000004e+01	   1.4365218877792358e+00
   5.1100000000000003e+00	   1.4608005079647569e+01	   3.0000000000000000e+02	   7.4453124543932370e-01	   4.8399531020477787e-01	   1.5550000000000001e+01	   1.4425215721130371e+00
   5.1200000000000001e+00	   1.4602686680433369e+01	   3.0000000000000000e+02	   7.4708288491179242e-01	   4.9462684598382084e-01	   1.5600000000000001e+01	   1.4480705261230469e+00
   5.1299999999999999e+00	   1.4596970414637216e+01	   3.0000000000000000e+02	   7.4960702930457834e-01	   5.0605887413810058e-01	   1.5649999999999999e+01	   1.4532743692398071e+00
   5.1399999999999997e+00	   1.4590959065318085e+01	   3.0000000000000000e+02	   7.5210387547384427e-01	   5.1807399089922268e-01	   1.5699999999999999e+01	   1.4432111978530884e+00
   5.1500000000000004e+00	   1.4589145685651580e+01	   3.0000000000000000e+02	   7.5457362514063864e-01	   5.2169499829791988e-01	   1.5750000000000002e+01	   1.4363405704498291e+00
   5.1600000000000001e+00	   1.4590485110227714e+01	   3.0000000000000000e+02	   7.5701648452285908e-01	   5.1902059646289267e-01	   1.5800000000000001e+01	   1.4318244457244873e+00
   5.1699999999999999e+00	   1.4594183667438799e+01	   3.0000000000000000e+02	   7.5943266398106402e-01	   5.1163056675082197e-01	   1.5850000000000000e+01	   1.4290407896041870e+00
   5.1799999999999997e+00	   1.4599642864769059e+01	   3.0000000000000000e+02	   7.6182237767790728e-01	   5.0071426997600366e-01	   1.5899999999999999e+01	   1.4275295734405518e+00
   5.1900000000000004e+00	   1.4606413355828220e+01	   3.0000000000000000e+02	   7.6418584325096961e-01	   4.8717610134804334e-01	   1.5950000000000003e+01	   1.4269495010375977e+00
   5.2000000000000002e+00	   1.4614159122739107e+01	   3.0000000000000000e+02	   7.6652328149874338e-01	   4.7171199445972384e-01	   1.6000000000000000e+01	   1.4422680139541626e+00
   5.2100000000000000e+00	   1.4617982216609215e+01	   3.0000000000000000e+02	   7.6883491607952059e-01	   4.6409746249515516e-01	   1.6050000000000001e+01	   1.4546201229095459e+00
   5.2199999999999998e+00	   1.4618944580819457e+01	   3.0000000000000000e+02	   7.7112097322291973e-01	   4.6218319649303580e-01	   1.6099999999999998e+01	   1.4647650718688965e+00
   5.2300000000000004e+00	   1.4617812811585630e+01	   3.0000000000000000e+02	   7.7338168145378006e-01	   4.6443454199783296e-01	   1.6150000000000002e+01	   1.4732644557952881e+00
   5.2400000000000002e+00	   1.4615143902052264e+01	   3.0000000000000000e+02	   7.7561727132814062e-01	   4.6974918766761919e-01	   1.6200000000000003e+01	   1.4805353879928589e+00
   5.2500000000000000e+00	   1.4611344123005352e+01	   3.0000000000000000e+02	   7.7782797518101809e-01	   4.7732731307115472e-01	   1.6250000000000000e+01	   1.4868862628936768e+00
   5.2599999999999998e+00	   1.4606710981757494e+01	   3.0000000000000000e+02	   7.8001402688568044e-01	   4.8658125949562975e-01	   1.6299999999999997e+01	   1.4925464391708374e+00
   5.2700000000000005e+00	   1.4601462689585842e+01	   3.0000000000000000e+02	   7.8217566162411800e-01	   4.9707465420777286e-01	   1.6350000000000001e+01	   1.4976854324340820e+00
   5.2800000000000002e+00	   1.4595759726650421e+01	   3.0000000000000000e+02	   7.8431311566839990e-01	   5.0847973356853937e-01	   1.6400000000000002e+01	   1.5024287700653076e+00
   5.2900000000000000e+00	   1.4589720351807088e+01	   3.0000000000000000e+02	   7.8642662617260650e-01	   5.2054771741741090e-01	   1.6449999999999999e+01	   1.4913325309753418e+00
   5.2999999999999998e+00	   1.4587858570641117e+01	   3.0000000000000000e+02	   7.8851643097501756e-01	   5.2426378529488338e-01	   1.6500000000000000e+01	   1.4835385084152222e+00
   5.3100000000000005e+00	   1.4589135027667815e+01	   3.0000000000000000e+02	   7.9058276841024244e-01	   5.2171627409468346e-01	   1.6550000000000004e+01	   1.4781811237335205e+00
   5.3200000000000003e+00	   1.4592760565522347e+01	   3.0000000000000000e+02	   7.9262587713096999e-01	   5.1447482322430882e-01	   1.6600000000000001e+01	   1.4746195077896118e+00
   5.3300000000000001e+00	   1.4598139779831863e+01	   3.0000000000000000e+02	   7.9464599593902274e-01	   5.0372037167495309e-01	   1.6649999999999999e+01	   1.4723788499832153e+00
   5.3399999999999999e+00	   1.4604825633928032e+01	   3.0000000000000000e+02	   7.9664336362539412e-01	   4.9034993061381432e-01	   1.6699999999999999e+01	   1.4711078405380249e+00
   5.3500000000000005e+00	   1.4612483583011024e+01	   3.0000000000000000e+02	   7.9861821881895489e-01	   4.7505356465808368e-01	   1.6750000000000004e+01	   1.4862784147262573e+00
   5.3600000000000003e+00	   1.4616203970133604e+01	   3.0000000000000000e+02	   8.0057079984351465e-01	   4.6763736658057531e-01	   1.6800000000000001e+01	   1.4983818531036377e+00
   5.3700000000000001e+00	   1.4617052188043898e+01	   3.0000000000000000e+02	   8.0250134458293010e-01	   4.6594841512284629e-01	   1.6850000000000001e+01	   1.5082010030746460e+00
   5.3799999999999999e+00	   1.4615798865479380e+01	   3.0000000000000000e+02	   8.0441009035395206e-01	   4.6844426555337892e-01	   1.6899999999999999e+01	   1.5163244009017944e+00
   5.3899999999999997e+00	   1.4613002642831205e+01	   3.0000000000000000e+02	   8.0629727378651261e-01	   4.7401813795463321e-01	   1.6949999999999999e+01	   1.5231835842132568e+00
   5.4000000000000004e+00	   1.4609071286128426e+01	   3.0000000000000000e+02	   8.0816313071115631e-01	   4.8186538579315091e-01	   1.7000000000000000e+01	   1.5290982723236084e+00
   5.4100000000000001e+00	   1.4604303451265256e+01	   3.0000000000000000e+02	   8.1000789605332524e-01	   4.9139394748708876e-01	   1.7050000000000001e+01	   1.5343061685562134e+00
   5.4199999999999999e+00	   1.4598918230438452e+01	   3.0000000000000000e+02	   8.1183180373421671e-01	   5.0216352562011213e-01	   1.7100000000000001e+01	   1.5389826297760010e+00
   5.4299999999999997e+00	   1.4593076852268101e+01	   3.0000000000000000e+02	   8.1363508657793437e-01	   5.1384275706872851e-01	   1.7149999999999999e+01	   1.5272860527038574e+00
   5.4400000000000004e+00	   1.4591343772059325e+01	   3.0000000000000000e+02	   8.1541797622466605e-01	   5.1730554065246603e-01	   1.7200000000000003e+01	   1.5189243555068970e+00
   5.4500000000000002e+00	   1.4592697496009993e+01	   3.0000000000000000e+02	   8.1718070304962320e-01	   5.1460085561103330e-01	   1.7250000000000000e+01	   1.5130259990692139e+00
   5.4600000000000000e+00	   1.4596362268676994e+01	   3.0000000000000000e+02	   8.1892349608749049e-01	   5.0727494921298177e-01	   1.7300000000000001e+01	   1.5089443922042847e+00
   5.4699999999999998e+00	   1.4601752938582610e+01	   3.0000000000000000e+02	   8.2064658296213422e-01	   4.9649418028878073e-01	   1.7349999999999998e+01	   1.5062012672424316e+00
   5.4800000000000004e+00	   1.4608430045649023e+01	   3.0000000000000000e+02	   8.2235018982133357e-01	   4.8314629605648940e-01	   1.7400000000000002e+01	   1.5205538272857666e+00
   5.4900000000000002e+00	   1.4611409133773883e+01	   3.0000000000000000e+02	   8.2403454127629983e-01	   4.7719756041769529e-01	   1.7450000000000003e+01	   1.5319553613662720e+00
   5.5000000000000000e+00	   1.4611687528874924e+01	   3.0000000000000000e+02	   8.2569986034576215e-01	   4.7664195667649079e-01	   1.7500000000000000e+01	   1.5411639213562012e+00
   5.5099999999999998e+00	   1.4609986789584436e+01	   3.0000000000000000e+02	   8.2734636840440112e-01	   4.8003703850296742e-01	   1.7549999999999997e+01	   1.5487416982650757e+00
   5.5200000000000005e+00	   1.4606831789310231e+01	   3.0000000000000000e+02	   8.2897428513542237e-01	   4.8633982156345429e-01	   1.7600000000000001e+01	   1.5551047325134277e+00
   5.5300000000000002e+00	   1.4602606057066083e+01	   3.0000000000000000e+02	   8.3058382848706824e-01	   4.9478807465028007e-01	   1.7650000000000002e+01	   1.5605618953704834e+00
   5.5400000000000000e+00	   1.4597590572584460e+01	   3.0000000000000000e+02	   8.3217521463287647e-01	   5.0481870563612641e-01	   1.7699999999999999e+01	   1.5653413534164429e+00
   5.5499999999999998e+00	   1.4591991848229959e+01	   3.0000000000000000e+02	   8.3374865793549580e-01	   5.1601082774235396e-01	   1.7750000000000000e+01	   1.5533196926116943e+00
   5.5600000000000005e+00	   1.4590422118040880e+01	   3.0000000000000000e+02	   8.3530437091388221e-01	   5.1914639731200884e-01	   1.7800000000000004e+01	   1.5446323156356812e+00
   5.5700000000000003e+00	   1.4591879203718346e+01	   3.0000000000000000e+02	   8.3684256421370251e-01	   5.1623588249489838e-01	   1.7850000000000001e+01	   1.5384086370468140e+00
   5.5800000000000001e+00	   1.4595602348938431e+01	   3.0000000000000000e+02	   8.3836344658078210e-01	   5.0879439506050927e-01	   1.7899999999999999e+01	   1.5340037345886230e+00
   5.5899999999999999e+00	   1.4601017652894868e+01	   3.0000000000000000e+02	   8.3986722483743670e-01	   4.9796470545177945e-01	   1.7949999999999999e+01	   1.5309399366378784e+00
   5.6000000000000005e+00	   1.4607694167980243e+01	   3.0000000000000000e+02	   8.4135410386153742e-01	   4.8461652082811119e-01	   1.8000000000000004e+01	   1.5452783107757568e+00
   5.6100000000000003e+00	   1.4610642495195668e+01	   3.0000000000000000e+02	   8.4282428656816355e-01	   4.7872785787163080e-01	   1.8050000000000001e+01	   1.5565961599349976e+00
   5.6200000000000001e+00	   1.4610867692774690e+01	   3.0000000000000000e+02	   8.4427797389370629e-01	   4.7827829528648219e-01	   1.8100000000000001e+01	   1.5656706094741821e+00
   5.6299999999999999e+00	   1.4609096973562618e+01	   3.0000000000000000e+02	   8.4571536478228693e-01	   4.8181407869757747e-01	   1.8149999999999999e+01	   1.5730779170989990e+00
   5.6399999999999997e+00	   1.4605859407366680e+01	   3.0000000000000000e+02	   8.4713665617436529e-01	   4.8828333059802093e-01	   1.8199999999999999e+01	   1.5792446136474609e+00
   5.6500000000000004e+00	   1.4601541641594984e+01	   3.0000000000000000e+02	   8.4854204299741576e-01	   4.9691675589163425e-01	   1.8250000000000000e+01	   1.5844873189926147e+00
   5.6600000000000001e+00	   1.4596426990783304e+01	   3.0000000000000000e+02	   8.4993171815855517e-01	   5.0714553191904677e-01	   1.8300000000000001e+01	   1.5890402793884277e+00
   5.6699999999999999e+00	   1.4590723625298001e+01	   3.0000000000000000e+02	   8.5130587253901224e-01	   5.1854423950389950e-01	   1.8350000000000001e+01	   1.5764991044998169e+00
   5.6799999999999997e+00	   1.4589054818876519e+01	   3.0000000000000000e+02	   8.5266469499033204e-01	   5.2187638683113946e-01	   1.8399999999999999e+01	   1.5673543214797974e+00
   5.6900000000000004e+00	   1.4590417920547967e+01	   3.0000000000000000e+02	   8.5400837233221527e-01	   5.1915477998255732e-01	   1.8450000000000003e+01	   1.5607205629348755e+00
   5.7000000000000002e+00	   1.4594051560677316e+01	   3.0000000000000000e+02	   8.5533708935189612e-01	   5.1189463404260105e-01	   1.8500000000000000e+01	   1.5559419393539429e+00
   5.7100000000000000e+00	   1.4599381174822753e+01	   3.0000000000000000e+02	   8.5665102880496691e-01	   5.0123764782675828e-01	   1.8550000000000001e+01	   1.5525324344635010e+00
   5.7199999999999998e+00	   1.4605975213675183e+01	   3.0000000000000000e+02	   8.5795037141756281e-01	   4.8805184769373472e-01	   1.8599999999999998e+01	   1.5501320362091064e+00
   5.7300000000000004e+00	   1.4613510665369819e+01	   3.0000000000000000e+02	   8.5923529588982261e-01	   4.7300494481412675e-01	   1.8650000000000002e+01	   1.5651737451553345e+00
   5.7400000000000002e+00	   1.4617050400318227e+01	   3.0000000000000000e+02	   8.6050597890054603e-01	   4.6595197399282812e-01	   1.8700000000000003e+01	   1.5769460201263428e+00
   5.7500000000000000e+00	   1.4617673905054872e+01	   3.0000000000000000e+02	   8.6176259511297482e-01	   4.6471096033059289e-01	   1.8750000000000000e+01	   1.5862914323806763e+00
   5.7599999999999998e+00	   1.4616161245390575e+01	   3.0000000000000000e+02	   8.6300531718162199e-01	   4.6772245902837983e-01	   1.8799999999999997e+01	   1.5938348770141602e+00
   5.7700000000000005e+00	   1.4613079401918919e+01	   3.0000000000000000e+02	   8.6423431576008425e-01	   4.7386503676087993e-01	   1.8850000000000001e+01	   1.6000386476516724e+00
   5.7800000000000002e+00	   1.4608842499163863e+01	   3.0000000000000000e+02	   8.6544975950977032e-01	   4.8232237284408574e-01	   1.8900000000000002e+01	   1.6052459478378296e+00
   5.7900000000000000e+00	   1.4603753871089106e+01	   3.0000000000000000e+02	   8.6665181510948641e-01	   4.9249282201469419e-01	   1.8949999999999999e+01	   1.6097109317779541e+00
   5.7999999999999998e+00	   1.4598036280061152e+01	   3.0000000000000000e+02	   8.6784064726581644e-01	   5.0392735910647379e-01	   1.9000000000000000e+01	   1.6136214733123779e+00
   5.8100000000000005e+00	   1.4591853743347563e+01	   3.0000000000000000e+02	   8.6901641872424462e-01	   5.1628674937645147e-01	   1.9050000000000004e+01	   1.6002613306045532e+00
   5.8200000000000003e+00	   1.4589800861682969e+01	   3.0000000000000000e+02	   8.7017929028096574e-01	   5.2038696747953961e-01	   1.9100000000000001e+01	   1.5904421806335449e+00
   5.8300000000000001e+00	   1.4590852644857108e+01	   3.0000000000000000e+02	   8.7132942079533349e-01	   5.1828655042331973e-01	   1.9149999999999999e+01	   1.5832419395446777e+00
   5.8399999999999999e+00	   1.4594230230240090e+01	   3.0000000000000000e+02	   8.7246696720289929e-01	   5.1153749113450586e-01	   1.9199999999999999e+01	   1.5779775381088257e+00
   5.8500000000000005e+00	   1.4599345555284174e+01	   3.0000000000000000e+02	   8.7359208452899595e-01	   5.0130888644182225e-01	   1.9250000000000004e+01	   1.5741429328918457e+00
   5.8600000000000003e+00	   1.4605756743743939e+01	   3.0000000000000000e+02	   8.7470492590282334e-01	   4.8848854705718819e-01	   1.9300000000000001e+01	   1.5713633298873901e+00
   5.8700000000000001e+00	   1.4613132932490327e+01	   3.0000000000000000e+02	   8.7580564257199667e-01	   4.7375826932124154e-01	   1.9350000000000001e+01	   1.5863258838653564e+00
   5.8799999999999999e+00	   1.4616521753043962e+01	   3.0000000000000000e+02	   8.7689438391751640e-01	   4.6700451578221946e-01	   1.9399999999999999e+01	   1.5979818105697632e+00
   5.8899999999999997e+00	   1.4617000073261105e+01	   3.0000000000000000e+02	   8.7797129746912606e-01	   4.6605216273873179e-01	   1.9449999999999999e+01	   1.6071845293045044e+00
   5.9000000000000004e+00	   1.4615346131105301e+01	   3.0000000000000000e+02	   8.7903652892102069e-01	   4.6934622986778396e-01	   1.9500000000000000e+01	   1.6145666837692261e+00
   5.9100000000000001e+00	   1.4612125669688531e+01	   3.0000000000000000e+02	   8.8009022214787536e-01	   4.7576765991628450e-01	   1.9550000000000001e+01	   1.6205962896347046e+00
   5.9199999999999999e+00	   1.4607751966444956e+01	   3.0000000000000000e+02	   8.8113251922116154e-01	   4.8450103414693008e-01	   1.9600000000000001e+01	   1.6256206035614014e+00
   5.9299999999999997e+00	   1.4602527816959864e+01	   3.0000000000000000e+02	   8.8216356042572264e-01	   4.9494453836541741e-01	   1.9649999999999999e+01	   1.6298965215682983e+00
   5.9400000000000004e+00	   1.4596675717968775e+01	   3.0000000000000000e+02	   8.8318348427658033e-01	   5.0664817223794190e-01	   1.9700000000000003e+01	   1.6336147785186768e+00
   5.9500000000000002e+00	   1.4590359386071308e+01	   3.0000000000000000e+02	   8.8419242753594596e-01	   5.1927167607219860e-01	   1.9750000000000000e+01	   1.6198180913925171e+00
   5.9600000000000000e+00	   1.4588180961469364e+01	   3.0000000000000000e+02	   8.8519052523041208e-01	   5.2362048214999157e-01	   1.9800000000000001e+01	   1.6096206903457642e+00
   5.9699999999999998e+00	   1.4589113746817077e+01	   3.0000000000000000e+02	   8.8617791066830132e-01	   5.2175875535119109e-01	   1.9849999999999998e+01	   1.6020851135253906e+00
   5.9800000000000004e+00	   1.4592377724140427e+01	   3.0000000000000000e+02	   8.8715471545714897e-01	   5.1523982977053950e-01	   1.9900000000000002e+01	   1.5965187549591064e+00
   5.9900000000000002e+00	   1.4597383636243819e+01	   3.0000000000000000e+02	   8.8812106952130021e-01	   5.0523253648126354e-01	   1.9950000000000003e+01	   1.5924071073532104e+00
   6.0000000000000000e+00	   1.4603688805291025e+01	   3.0000000000000000e+02	   8.8907710111960148e-01	   4.9262292478063813e-01	   2.0000000000000000e+01	   1.5893704891204834e+00
   6.0099999999999998e+00	   1.4610918527838855e+01	   3.0000000000000000e+02	   8.8965341911042817e-01	   4.7817681794104555e-01	   1.9950000000000003e+01	   1.6038327217102051e+00
   6.0200000000000005e+00	   1.4614068590077792e+01	   3.0000000000000000e+02	   8.8967367791732521e-01	   4.7189248391027588e-01	   1.9899999999999999e+01	   1.6143419742584229e+00
   6.0300000000000002e+00	   1.4614238433293266e+01	   3.0000000000000000e+02	   8.8934412900514370e-01	   4.7155388391611025e-01	   1.9849999999999998e+01	   1.6219899654388428e+00
   6.0400000000000000e+00	   1.4612218975940038e+01	   3.0000000000000000e+02	   8.8879321567881475e-01	   4.7558148910956871e-01	   1.9800000000000001e+01	   1.6275583505630493e+00
   6.0499999999999998e+00	   1.4608583760814042e+01	   3.0000000000000000e+02	   8.8810072430620735e-01	   4.8283922142844454e-01	   1.9750000000000000e+01	   1.6316095590591431e+00
   6.0600000000000005e+00	   1.4603751087048519e+01	   3.0000000000000000e+02	   8.8731620116608312e-01	   4.9249838884158204e-01	   1.9699999999999996e+01	   1.6345500946044922e+00
   6.0700000000000003e+00	   1.4598027289271251e+01	   3.0000000000000000e+02	   8.8647044319330037e-01	   5.0394533957178667e-01	   1.9649999999999999e+01	   1.6366742849349976e+00
   6.0800000000000001e+00	   1.4591637536524146e+01	   3.0000000000000000e+02	   8.8558262291833179e-01	   5.1671869194251019e-01	   1.9600000000000001e+01	   1.6210471391677856e+00
   6.0899999999999999e+00	   1.4589237067267288e+01	   3.0000000000000000e+02	   8.8466469574581275e-01	   5.2151257626821923e-01	   1.9550000000000001e+01	   1.6089268922805786e+00
   6.1000000000000005e+00	   1.4589829835243599e+01	   3.0000000000000000e+02	   8.8372412596415550e-01	   5.2032911642305302e-01	   1.9499999999999996e+01	   1.5994045734405518e+00
   6.1100000000000003e+00	   1.4592658549272549e+01	   3.0000000000000000e+02	   8.8276557512791365e-01	   5.1467868230836200e-01	   1.9449999999999999e+01	   1.5918054580688477e+00
   6.1200000000000001e+00	   1.4597151131589495e+01	   3.0000000000000000e+02	   8.8179195010237310e-01	   5.0569749020382515e-01	   1.9399999999999999e+01	   1.5856294631958008e+00
   6.1299999999999999e+00	   1.4602877367640154e+01	   3.0000000000000000e+02	   8.8080505542110465e-01	   4.9424551881215062e-01	   1.9350000000000001e+01	   1.5805047750473022e+00
   6.1400000000000006e+00	   1.4609515136917942e+01	   3.0000000000000000e+02	   8.7980600059963099e-01	   4.8097890996111714e-01	   1.9299999999999997e+01	   1.5932174921035767e+00
   6.1500000000000004e+00	   1.4612121791483421e+01	   3.0000000000000000e+02	   8.7879545528425507e-01	   4.7577539811386960e-01	   1.9250000000000000e+01	   1.6025686264038086e+00
   6.1600000000000001e+00	   1.4611776282163000e+01	   3.0000000000000000e+02	   8.7777380962401097e-01	   4.7646484043428805e-01	   1.9199999999999999e+01	   1.6094257831573486e+00
   6.1699999999999999e+00	   1.4609259427795861e+01	   3.0000000000000000e+02	   8.7674127541945857e-01	   4.8148960777060906e-01	   1.9149999999999999e+01	   1.6144319772720337e+00
   6.1799999999999997e+00	   1.4605139655748653e+01	   3.0000000000000000e+02	   8.7569795014101792e-01	   4.8972213646547980e-01	   1.9100000000000001e+01	   1.6180624961853027e+00
   6.1900000000000004e+00	   1.4599832891536810e+01	   3.0000000000000000e+02	   8.7464385758878593e-01	   5.0033421687660318e-01	   1.9049999999999997e+01	   1.6206706762313843e+00
   6.2000000000000002e+00	   1.4593644200404560e+01	   3.0000000000000000e+02	   8.7357897380721328e-01	   5.1270886123123327e-01	   1.9000000000000000e+01	   1.6055533885955811e+00
   6.2100000000000000e+00	   1.4591282867011760e+01	   3.0000000000000000e+02	   8.7250324365982779e-01	   5.1742720379973550e-01	   1.8949999999999999e+01	   1.5937799215316772e+00
   6.2199999999999998e+00	   1.4591793194641824e+01	   3.0000000000000000e+02	   8.7141659146746830e-01	   5.1640771734290558e-01	   1.8900000000000002e+01	   1.5844804048538208e+00
   6.2300000000000004e+00	   1.4594449271388580e+01	   3.0000000000000000e+02	   8.7031892786037923e-01	   5.1109963335621056e-01	   1.8849999999999998e+01	   1.5770100355148315e+00
   6.2400000000000002e+00	   1.4598703119912230e+01	   3.0000000000000000e+02	   8.6921015420741421e-01	   5.0259373690944353e-01	   1.8799999999999997e+01	   1.5708906650543213e+00
   6.2500000000000000e+00	   1.4604143086622530e+01	   3.0000000000000000e+02	   8.6809016548954177e-01	   4.9171458525052275e-01	   1.8750000000000000e+01	   1.5657684803009033e+00
   6.2599999999999998e+00	   1.4610460902725610e+01	   3.0000000000000000e+02	   8.6695885217116209e-01	   4.7909039658088282e-01	   1.8700000000000003e+01	   1.5782420635223389e+00
   6.2700000000000005e+00	   1.4612738852794168e+01	   3.0000000000000000e+02	   8.6581610142371901e-01	   4.7454432209731645e-01	   1.8649999999999999e+01	   1.5873667001724243e+00
   6.2800000000000002e+00	   1.4612060131436952e+01	   3.0000000000000000e+02	   8.6466179792939124e-01	   4.7589843020210859e-01	   1.8599999999999998e+01	   1.5940060615539551e+00
   6.2900000000000000e+00	   1.4609208515226605e+01	   3.0000000000000000e+02	   8.6349582441172046e-01	   4.8159129411908691e-01	   1.8550000000000001e+01	   1.5987997055053711e+00
   6.2999999999999998e+00	   1.4604754647254586e+01	   3.0000000000000000e+02	   8.6231806198817995e-01	   4.9049185185023808e-01	   1.8500000000000000e+01	   1.6022214889526367e+00
   6.3100000000000005e+00	   1.4599115846425214e+01	   3.0000000000000000e+02	   8.6112839040633748e-01	   5.0176829977715853e-01	   1.8449999999999996e+01	   1.6046222448348999e+00
   6.3200000000000003e+00	   1.4592598364938837e+01	   3.0000000000000000e+02	   8.5992668820376728e-01	   5.1479894638318657e-01	   1.8399999999999999e+01	   1.5895116329193115e+00
   6.3300000000000001e+00	   1.4589896718803722e+01	   3.0000000000000000e+02	   8.5871283281794231e-01	   5.2019556898267738e-01	   1.8350000000000001e+01	   1.5776982307434082e+00
   6.3399999999999999e+00	   1.4590059486487728e+01	   3.0000000000000000e+02	   8.5748670066330845e-01	   5.1987055620629963e-01	   1.8300000000000001e+01	   1.5683226585388184e+00
   6.3500000000000005e+00	   1.4592364225108810e+01	   3.0000000000000000e+02	   8.5624816718685259e-01	   5.1526680270789438e-01	   1.8249999999999996e+01	   1.5607494115829468e+00
   6.3600000000000003e+00	   1.4596265357436920e+01	   3.0000000000000000e+02	   8.5499710690963659e-01	   5.0746872955833500e-01	   1.8199999999999999e+01	   1.5545070171356201e+00
   6.3700000000000001e+00	   1.4601352872960433e+01	   3.0000000000000000e+02	   8.5373339345924648e-01	   4.9729428049073149e-01	   1.8149999999999999e+01	   1.5492458343505859e+00
   6.3799999999999999e+00	   1.4607319791812955e+01	   3.0000000000000000e+02	   8.5245689959645277e-01	   4.8536459829691764e-01	   1.8100000000000001e+01	   1.5613411664962769e+00
   6.3900000000000006e+00	   1.4609266994351659e+01	   3.0000000000000000e+02	   8.5116749723828278e-01	   4.8147449541646270e-01	   1.8049999999999997e+01	   1.5701276063919067e+00
   6.4000000000000004e+00	   1.4608273087025069e+01	   3.0000000000000000e+02	   8.4986505747898589e-01	   4.8345986322968415e-01	   1.8000000000000000e+01	   1.5764569044113159e+00
   6.4100000000000001e+00	   1.4605118822304849e+01	   3.0000000000000000e+02	   8.4854945060989162e-01	   4.8976378581849611e-01	   1.7949999999999999e+01	   1.5809570550918579e+00
