   "t"	"air_fuel_ratio"	"speed"	"map"	"ego"	"throttle"	"fuel"
   6.3399999999999999e+00	   1.1925877990414637e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999948814311e-01	   1.8300000000000001e+01	   1.9674509763717651e+00
   6.3500000000000005e+00	   1.1918977661000620e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999951563323e-01	   1.8249999999999996e+01	   1.9660385847091675e+00
   6.3600000000000003e+00	   1.1912181015823013e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999954126650e-01	   1.8199999999999999e+01	   1.9646242856979370e+00
   6.3700000000000001e+00	   1.1905481175854844e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999956520680e-01	   1.8149999999999999e+01	   1.9632084369659424e+00
   6.3799999999999999e+00	   1.1898871343803352e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999958760077e-01	   1.8100000000000001e+01	   1.9617904424667358e+00
   6.3900000000000006e+00	   1.1892344968598360e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999960858010e-01	   1.8049999999999997e+01	   1.9603708982467651e+00
   6.4000000000000004e+00	   1.1885895527695375e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999962826347e-01	   1.8000000000000000e+01	   1.9589493274688721e+00
   6.4100000000000001e+00	   1.1879516714184639e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999964675745e-01	   1.7949999999999999e+01	   1.9575260877609253e+00
   6.4199999999999999e+00	   1.1873202282782524e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999966415842e-01	   1.7899999999999999e+01	   1.9557579755783081e+00
   6.4299999999999997e+00	   1.1867006590573801e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999968039877e-01	   1.7850000000000001e+01	   1.9537327289581299e+00
   6.4400000000000004e+00	   1.1860966971337005e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999969547382e-01	   1.7799999999999997e+01	   1.9515151977539062e+00
   6.4500000000000002e+00	   1.1855108262913477e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999970941755e-01	   1.7750000000000000e+01	   1.9491523504257202e+00
   6.4600000000000000e+00	   1.1849446308466888e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999972228604e-01	   1.7699999999999999e+01	   1.9466792345046997e+00
   6.4699999999999998e+00	   1.1843990302609738e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999973414699e-01	   1.7650000000000002e+01	   1.9441224336624146e+00
   6.4800000000000004e+00	   1.1838744460729160e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999974507303e-01	   1.7599999999999998e+01	   1.9415019750595093e+00
   6.4900000000000002e+00	   1.1833709306124273e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999975513787e-01	   1.7549999999999997e+01	   1.9388327598571777e+00
   6.5000000000000000e+00	   1.1828882670608085e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999976441245e-01	   1.7500000000000000e+01	   1.9361255168914795e+00
   6.5099999999999998e+00	   1.1824260501121554e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999977296472e-01	   1.7450000000000003e+01	   1.9333883523941040e+00
   6.5200000000000005e+00	   1.1819837370955870e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999978085796e-01	   1.7399999999999999e+01	   1.9306274652481079e+00
   6.5300000000000002e+00	   1.1815606851289052e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999978815057e-01	   1.7349999999999998e+01	   1.9278470277786255e+00
   6.5400000000000000e+00	   1.1811561895570515e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999979489618e-01	   1.7300000000000001e+01	   1.9250506162643433e+00
   6.5499999999999998e+00	   1.1807694958806058e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999980114396e-01	   1.7250000000000000e+01	   1.9222407341003418e+00
   6.5600000000000005e+00	   1.1803998199758007e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999980693888e-01	   1.7199999999999996e+01	   1.9194186925888062e+00
   6.5700000000000003e+00	   1.1800463700135850e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999981232146e-01	   1.7149999999999999e+01	   1.9165863990783691e+00
   6.5800000000000001e+00	   1.1797083356794776e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999981732879e-01	   1.7100000000000001e+01	   1.9137443304061890e+00
   6.5899999999999999e+00	   1.1793849142021203e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999982199461e-01	   1.7050000000000001e+01	   1.9108935594558716e+00
   6.6000000000000005e+00	   1.1790752991827187e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999982634935e-01	   1.6999999999999996e+01	   1.9080345630645752e+00
   6.6100000000000003e+00	   1.1787786912532612e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999983042143e-01	   1.6949999999999999e+01	   1.9051676988601685e+00
   6.6200000000000001e+00	   1.1784942998576438e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999983423593e-01	   1.6899999999999999e+01	   1.9022933244705200e+00
   6.6299999999999999e+00	   1.1782213428314261e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999983781640e-01	   1.6850000000000001e+01	   1.8994116783142090e+00
   6.6400000000000006e+00	   1.1779590481625572e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999984118415e-01	   1.6799999999999997e+01	   1.8965227603912354e+00
   6.6500000000000004e+00	   1.1777066578893493e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999984435872e-01	   1.6750000000000000e+01	   1.8936269283294678e+00
   6.6600000000000001e+00	   1.1774634210379091e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999984735810e-01	   1.6699999999999999e+01	   1.8907240629196167e+00
   6.6699999999999999e+00	   1.1772286019714763e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999985019872e-01	   1.6649999999999999e+01	   1.8878144025802612e+00
   6.6799999999999997e+00	   1.1770014732822785e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999985289612e-01	   1.6600000000000001e+01	   1.8848978281021118e+00
   6.6900000000000004e+00	   1.1767813219585369e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999985546428e-01	   1.6549999999999997e+01	   1.8819744586944580e+00
   6.7000000000000002e+00	   1.1765674444726038e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999985791632e-01	   1.6500000000000000e+01	   1.8790442943572998e+00
   6.7100000000000000e+00	   1.1763591485587103e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999986026422e-01	   1.6449999999999999e+01	   1.8761074542999268e+00
   6.7199999999999998e+00	   1.1761557505625685e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999986251964e-01	   1.6400000000000002e+01	   1.8731622695922852e+00
   6.7300000000000004e+00	   1.1759566080447785e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999986469246e-01	   1.6349999999999998e+01	   1.8702081441879272e+00
   6.7400000000000002e+00	   1.1757610988020446e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999986679233e-01	   1.6299999999999997e+01	   1.8672460317611694e+00
   6.7500000000000000e+00	   1.1755685915327648e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999986882815e-01	   1.6250000000000000e+01	   1.8642761707305908e+00
   6.7599999999999998e+00	   1.1753784591341290e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999987080823e-01	   1.6200000000000003e+01	   1.8612986803054810e+00
   6.7700000000000005e+00	   1.1751900806423757e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999987274057e-01	   1.6149999999999999e+01	   1.8583137989044189e+00
   6.7800000000000002e+00	   1.1750028387005720e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999987463273e-01	   1.6099999999999998e+01	   1.8553218841552734e+00
   6.7900000000000000e+00	   1.1748161170854869e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999987649146e-01	   1.6050000000000001e+01	   1.8523230552673340e+00
   6.7999999999999998e+00	   1.1746293049597380e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999987832355e-01	   1.6000000000000000e+01	   1.8493171930313110e+00
   6.8100000000000005e+00	   1.1744418010315400e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999988013510e-01	   1.5949999999999998e+01	   1.8463045358657837e+00
   6.8200000000000003e+00	   1.1742530064797561e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999988193189e-01	   1.5899999999999999e+01	   1.8432852029800415e+00
   6.8300000000000001e+00	   1.1740623269694014e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999988371924e-01	   1.5850000000000000e+01	   1.8402590751647949e+00
   6.8399999999999999e+00	   1.1738691768598802e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999988550226e-01	   1.5800000000000001e+01	   1.8372261524200439e+00
   6.8500000000000005e+00	   1.1736729766062883e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999988728538e-01	   1.5749999999999996e+01	   1.8341866731643677e+00
   6.8600000000000003e+00	   1.1734731479814888e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999988907295e-01	   1.5699999999999999e+01	   1.8311403989791870e+00
   6.8700000000000001e+00	   1.1732691228770310e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999989086885e-01	   1.5649999999999999e+01	   1.8280875682830811e+00
   6.8799999999999999e+00	   1.1730603339263013e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999989267652e-01	   1.5600000000000001e+01	   1.8250279426574707e+00
   6.8900000000000006e+00	   1.1728462233500515e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999989449917e-01	   1.5549999999999997e+01	   1.8219616413116455e+00
   6.9000000000000004e+00	   1.1726262358275459e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999989633959e-01	   1.5499999999999998e+01	   1.8188887834548950e+00
   6.9100000000000001e+00	   1.1723998183047996e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999989820032e-01	   1.5449999999999999e+01	   1.8158091306686401e+00
   6.9199999999999999e+00	   1.1721664265890857e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999990008348e-01	   1.5400000000000000e+01	   1.8127229213714600e+00
   6.9299999999999997e+00	   1.1719255159579570e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999990199062e-01	   1.5350000000000001e+01	   1.8096301555633545e+00
   6.9400000000000004e+00	   1.1716765455814139e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999990392352e-01	   1.5299999999999997e+01	   1.8065305948257446e+00
   6.9500000000000002e+00	   1.1714189828447701e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999990588284e-01	   1.5250000000000000e+01	   1.8034243583679199e+00
   6.9600000000000000e+00	   1.1711522962200650e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999990786970e-01	   1.5199999999999999e+01	   1.8003115653991699e+00
   6.9699999999999998e+00	   1.1708759551295843e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999990988409e-01	   1.5150000000000002e+01	   1.7971919775009155e+00
   6.9800000000000004e+00	   1.1705894366457130e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999991192612e-01	   1.5099999999999998e+01	   1.7940659523010254e+00
   6.9900000000000002e+00	   1.1702922138042855e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999991399569e-01	   1.5049999999999999e+01	   1.7909307479858398e+00
   7.0000000000000000e+00	   1.1699838149321160e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999991609156e-01	   1.5000000000000000e+01	   1.7877867221832275e+00
   7.0099999999999998e+00	   1.1696637627818060e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999991821276e-01	   1.4950000000000001e+01	   1.7846344709396362e+00
   7.0200000000000005e+00	   1.1693315700101465e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999992035760e-01	   1.4899999999999999e+01	   1.7808289527893066e+00
   7.0300000000000002e+00	   1.1689991436458072e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999992244770e-01	   1.4849999999999998e+01	   1.7765338420867920e+00
   7.0400000000000000e+00	   1.1686749403151708e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999992443322e-01	   1.4800000000000001e+01	   1.7718709707260132e+00
   7.0499999999999998e+00	   1.1683648649732419e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999992628474e-01	   1.4750000000000000e+01	   1.7669301033020020e+00
   7.0600000000000005e+00	   1.1680729519905432e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999992798627e-01	   1.4699999999999998e+01	   1.7617776393890381e+00
   7.0700000000000003e+00	   1.1678018592464309e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999992953126e-01	   1.4649999999999999e+01	   1.7564632892608643e+00
   7.0800000000000001e+00	   1.1675532208012182e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993091904e-01	   1.4600000000000000e+01	   1.7510235309600830e+00
   7.0899999999999999e+00	   1.1673279247706461e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993215294e-01	   1.4550000000000001e+01	   1.7454854249954224e+00
   7.1000000000000005e+00	   1.1671263113299094e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993323851e-01	   1.4499999999999996e+01	   1.7398689985275269e+00
   7.1100000000000003e+00	   1.1669483204678976e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993418243e-01	   1.4449999999999999e+01	   1.7341891527175903e+00
   7.1200000000000001e+00	   1.1667935997544326e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993499200e-01	   1.4399999999999999e+01	   1.7284569740295410e+00
   7.1299999999999999e+00	   1.1666615845171135e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993567501e-01	   1.4350000000000001e+01	   1.7226804494857788e+00
   7.1400000000000006e+00	   1.1665515626692230e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993623878e-01	   1.4299999999999997e+01	   1.7168660163879395e+00
   7.1500000000000004e+00	   1.1664627076789994e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993669042e-01	   1.4249999999999998e+01	   1.7110143899917603e+00
   7.1600000000000001e+00	   1.1663941950056014e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993703637e-01	   1.4199999999999999e+01	   1.7051275968551636e+00
   7.1699999999999999e+00	   1.1663451753349792e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993728284e-01	   1.4150000000000000e+01	   1.6992092132568359e+00
   7.1799999999999997e+00	   1.1663147432465657e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993743538e-01	   1.4100000000000001e+01	   1.6932622194290161e+00
   7.1900000000000004e+00	   1.1663019498327055e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993749933e-01	   1.4049999999999997e+01	   1.6872885227203369e+00
   7.2000000000000002e+00	   1.1663058249118796e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993748001e-01	   1.4000000000000000e+01	   1.6812899112701416e+00
   7.2100000000000000e+00	   1.1663253794506147e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993738209e-01	   1.3949999999999999e+01	   1.6752673387527466e+00
   7.2199999999999998e+00	   1.1663596226895139e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993721023e-01	   1.3900000000000002e+01	   1.6692216396331787e+00
   7.2300000000000004e+00	   1.1664075643160725e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993696909e-01	   1.3849999999999998e+01	   1.6631535291671753e+00
   7.2400000000000002e+00	   1.1664682166247559e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993666244e-01	   1.3799999999999999e+01	   1.6570634841918945e+00
   7.2500000000000000e+00	   1.1665405991514042e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993629463e-01	   1.3750000000000000e+01	   1.6509516239166260e+00
   7.2599999999999998e+00	   1.1666237457709565e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993586952e-01	   1.3700000000000001e+01	   1.6448184251785278e+00
   7.2700000000000005e+00	   1.1667166967097209e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993539079e-01	   1.3649999999999999e+01	   1.6386638879776001e+00
   7.2800000000000002e+00	   1.1668185082583193e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993486244e-01	   1.3599999999999998e+01	   1.6324883699417114e+00
   7.2900000000000000e+00	   1.1669282447263225e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993428812e-01	   1.3550000000000001e+01	   1.6262917518615723e+00
   7.2999999999999998e+00	   1.1670449882435143e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993367150e-01	   1.3500000000000000e+01	   1.6200704574584961e+00
   7.3100000000000005e+00	   1.1671679121625793e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993301603e-01	   1.3449999999999998e+01	   1.6138228178024292e+00
   7.3200000000000003e+00	   1.1672962387380624e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993232480e-01	   1.3399999999999999e+01	   1.6075502634048462e+00
   7.3300000000000001e+00	   1.1674291715583726e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993160116e-01	   1.3350000000000000e+01	   1.6012539863586426e+00
   7.3399999999999999e+00	   1.1675659008142361e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993084898e-01	   1.3300000000000001e+01	   1.5949347019195557e+00
   7.3500000000000005e+00	   1.1677056136994848e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999993007171e-01	   1.3249999999999996e+01	   1.5885932445526123e+00
   7.3600000000000003e+00	   1.1678474917222932e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999992927346e-01	   1.3199999999999999e+01	   1.5822298526763916e+00
   7.3700000000000001e+00	   1.1679907237156833e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999992845834e-01	   1.3149999999999999e+01	   1.5758451223373413e+00
   7.3799999999999999e+00	   1.1681344977659556e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999992763078e-01	   1.3100000000000001e+01	   1.5694392919540405e+00
   7.3900000000000006e+00	   1.1682780090238294e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999992679511e-01	   1.3049999999999997e+01	   1.5630124807357788e+00
   7.4000000000000004e+00	   1.1684204621707057e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999992595612e-01	   1.2999999999999998e+01	   1.5565646886825562e+00
   7.4100000000000001e+00	   1.1685610738784321e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999992511857e-01	   1.2949999999999999e+01	   1.5500961542129517e+00
   7.4199999999999999e+00	   1.1686990672642404e+01	   3.0000000000000000e+02	   0.0000000000000000e+00	   9.9999999992428723e-01	   1.2900000000000000e+01	   1.5436069965362549e+00
